resultId,year,status,country
12698,1979,Finished,Italy
12699,1979,Finished,Italy
12700,1979,Finished,Italy
12701,1979,Finished,Italy
12702,1979,Finished,Italy
12703,1979,Finished,Italy
12704,1979,Finished,Italy
12705,1979,Car Fault,Italy
12706,1979,Car Fault,Italy
12707,1979,Car Fault,Italy
12708,1979,Car Fault,Italy
12709,1979,Car Fault,Italy
12710,1979,Accident,Italy
12711,1979,Car Fault,Italy
12712,1979,Accident,Italy
12713,1979,Car Fault,Italy
12714,1979,Car Fault,Italy
12715,1979,Accident,Italy
12716,1979,Other,Italy
12717,1979,Other,Italy
12718,1979,Other,Italy
12719,1979,Other,Italy
12720,1979,Finished,Canada
12721,1979,Finished,Canada
12722,1979,Finished,Canada
12723,1979,Finished,Canada
12724,1979,Finished,Canada
12725,1979,Finished,Canada
12726,1979,Finished,Canada
12727,1979,Finished,Canada
12728,1979,Finished,Canada
12729,1979,Car Fault,Canada
12730,1979,Car Fault,Canada
12731,1979,Car Fault,Canada
12732,1979,Car Fault,Canada
12733,1979,Car Fault,Canada
12734,1979,Car Fault,Canada
12735,1979,Car Fault,Canada
12736,1979,Car Fault,Canada
12737,1979,Car Fault,Canada
12738,1979,Car Fault,Canada
12739,1979,Accident,Canada
12740,1979,Car Fault,Canada
12741,1979,Accident,Canada
12742,1979,Accident,Canada
12743,1979,Car Fault,Canada
12744,1979,Other,Canada
12745,1979,Other,Canada
12746,1979,Other,Canada
12747,1979,Other,Canada
12748,1979,Other,Canada
12749,1979,Other,Canada
12750,1979,Finished,USA
12751,1979,Finished,USA
12752,1979,Finished,USA
12753,1979,Finished,USA
12754,1979,Finished,USA
12755,1979,Finished,USA
12756,1979,Finished,USA
12757,1979,Car Fault,USA
12758,1979,Accident,USA
12759,1979,Car Fault,USA
12760,1979,Car Fault,USA
12761,1979,Car Fault,USA
12762,1979,Car Fault,USA
12763,1979,Accident,USA
12764,1979,Accident,USA
12765,1979,Car Fault,USA
12766,1979,Accident,USA
12767,1979,Car Fault,USA
12768,1979,Accident,USA
12769,1979,Car Fault,USA
12770,1979,Accident,USA
12771,1979,Accident,USA
12772,1979,Accident,USA
12773,1979,Accident,USA
12774,1979,Other,USA
12775,1979,Other,USA
12776,1979,Other,USA
12777,1979,Other,USA
12778,1979,Other,USA
12779,1979,Other,USA
12780,1978,Finished,Argentina
12781,1978,Finished,Argentina
12782,1978,Finished,Argentina
12783,1978,Finished,Argentina
12784,1978,Finished,Argentina
12785,1978,Finished,Argentina
12786,1978,Finished,Argentina
12787,1978,Finished,Argentina
12788,1978,Finished,Argentina
12789,1978,Finished,Argentina
12790,1978,Finished,Argentina
12791,1978,Finished,Argentina
12792,1978,Finished,Argentina
12793,1978,Finished,Argentina
12794,1978,Finished,Argentina
12795,1978,Car Fault,Argentina
12796,1978,Finished,Argentina
12797,1978,Finished,Argentina
12798,1978,Car Fault,Argentina
12799,1978,Car Fault,Argentina
12800,1978,Car Fault,Argentina
12801,1978,Car Fault,Argentina
12802,1978,Car Fault,Argentina
12803,1978,Car Fault,Argentina
12804,1978,Other,Argentina
12805,1978,Other,Argentina
12806,1978,Other,Argentina
12807,1978,Finished,Brazil
12808,1978,Finished,Brazil
12809,1978,Finished,Brazil
12810,1978,Finished,Brazil
12811,1978,Finished,Brazil
12812,1978,Finished,Brazil
12813,1978,Finished,Brazil
12814,1978,Finished,Brazil
12815,1978,Finished,Brazil
12816,1978,Finished,Brazil
12817,1978,Finished,Brazil
12818,1978,Car Fault,Brazil
12819,1978,Accident,Brazil
12820,1978,Accident,Brazil
12821,1978,Accident,Brazil
12822,1978,Car Fault,Brazil
12823,1978,Accident,Brazil
12824,1978,Accident,Brazil
12825,1978,Car Fault,Brazil
12826,1978,Car Fault,Brazil
12827,1978,Accident,Brazil
12828,1978,Accident,Brazil
12829,1978,Car Fault,Brazil
12830,1978,Other,Brazil
12831,1978,Other,Brazil
12832,1978,Other,Brazil
12833,1978,Other,Brazil
12834,1978,Other,Brazil
12835,1978,Finished,South Africa
12836,1978,Finished,South Africa
12837,1978,Finished,South Africa
12838,1978,Finished,South Africa
12839,1978,Finished,South Africa
12840,1978,Finished,South Africa
12841,1978,Finished,South Africa
12842,1978,Finished,South Africa
12843,1978,Finished,South Africa
12844,1978,Finished,South Africa
12845,1978,Finished,South Africa
12846,1978,Finished,South Africa
12847,1978,Car Fault,South Africa
12848,1978,Accident,South Africa
12849,1978,Accident,South Africa
12850,1978,Car Fault,South Africa
12851,1978,Accident,South Africa
12852,1978,Car Fault,South Africa
12853,1978,Car Fault,South Africa
12854,1978,Car Fault,South Africa
12855,1978,Car Fault,South Africa
12856,1978,Car Fault,South Africa
12857,1978,Car Fault,South Africa
12858,1978,Car Fault,South Africa
12859,1978,Car Fault,South Africa
12860,1978,Car Fault,South Africa
12861,1978,Other,South Africa
12862,1978,Other,South Africa
12863,1978,Other,South Africa
12864,1978,Other,South Africa
12865,1978,Finished,USA
12866,1978,Finished,USA
12867,1978,Finished,USA
12868,1978,Finished,USA
12869,1978,Finished,USA
12870,1978,Finished,USA
12871,1978,Finished,USA
12872,1978,Finished,USA
12873,1978,Finished,USA
12874,1978,Finished,USA
12875,1978,Finished,USA
12876,1978,Accident,USA
12877,1978,Accident,USA
12878,1978,Car Fault,USA
12879,1978,Car Fault,USA
12880,1978,Accident,USA
12881,1978,Car Fault,USA
12882,1978,Car Fault,USA
12883,1978,Car Fault,USA
12884,1978,Car Fault,USA
12885,1978,Car Fault,USA
12886,1978,Accident,USA
12887,1978,Accident,USA
12888,1978,Accident,USA
12889,1978,Other,USA
12890,1978,Other,USA
12891,1978,Other,USA
12892,1978,Other,USA
12893,1978,Other,USA
12894,1978,Other,USA
12895,1978,Finished,Monaco
12896,1978,Finished,Monaco
12897,1978,Finished,Monaco
12898,1978,Finished,Monaco
12899,1978,Finished,Monaco
12900,1978,Finished,Monaco
12901,1978,Finished,Monaco
12902,1978,Finished,Monaco
12903,1978,Finished,Monaco
12904,1978,Finished,Monaco
12905,1978,Finished,Monaco
12906,1978,Accident,Monaco
12907,1978,Car Fault,Monaco
12908,1978,Car Fault,Monaco
12909,1978,Other,Monaco
12910,1978,Car Fault,Monaco
12911,1978,Car Fault,Monaco
12912,1978,Accident,Monaco
12913,1978,Car Fault,Monaco
12914,1978,Car Fault,Monaco
12915,1978,Other,Monaco
12916,1978,Other,Monaco
12917,1978,Other,Monaco
12918,1978,Other,Monaco
12919,1978,Other,Monaco
12920,1978,Other,Monaco
12921,1978,Other,Monaco
12922,1978,Other,Monaco
12923,1978,Other,Monaco
12924,1978,Other,Monaco
12925,1978,Finished,Belgium
12926,1978,Finished,Belgium
12927,1978,Finished,Belgium
12928,1978,Finished,Belgium
12929,1978,Accident,Belgium
12930,1978,Finished,Belgium
12931,1978,Finished,Belgium
12932,1978,Finished,Belgium
12933,1978,Finished,Belgium
12934,1978,Finished,Belgium
12935,1978,Finished,Belgium
12936,1978,Finished,Belgium
12937,1978,Car Fault,Belgium
12938,1978,Accident,Belgium
12939,1978,Car Fault,Belgium
12940,1978,Accident,Belgium
12941,1978,Car Fault,Belgium
12942,1978,Car Fault,Belgium
12943,1978,Car Fault,Belgium
12944,1978,Accident,Belgium
12945,1978,Accident,Belgium
12946,1978,Accident,Belgium
12947,1978,Accident,Belgium
12948,1978,Accident,Belgium
12949,1978,Other,Belgium
12950,1978,Other,Belgium
12951,1978,Other,Belgium
12952,1978,Other,Belgium
12953,1978,Other,Belgium
12954,1978,Other,Belgium
12955,1978,Finished,Spain
12956,1978,Finished,Spain
12957,1978,Finished,Spain
12958,1978,Finished,Spain
12959,1978,Finished,Spain
12960,1978,Finished,Spain
12961,1978,Finished,Spain
12962,1978,Finished,Spain
12963,1978,Finished,Spain
12964,1978,Finished,Spain
12965,1978,Finished,Spain
12966,1978,Finished,Spain
12967,1978,Finished,Spain
12968,1978,Finished,Spain
12969,1978,Car Fault,Spain
12970,1978,Car Fault,Spain
12971,1978,Car Fault,Spain
12972,1978,Accident,Spain
12973,1978,Car Fault,Spain
12974,1978,Car Fault,Spain
12975,1978,Car Fault,Spain
12976,1978,Car Fault,Spain
12977,1978,Car Fault,Spain
12978,1978,Accident,Spain
12979,1978,Other,Spain
12980,1978,Other,Spain
12981,1978,Other,Spain
12982,1978,Other,Spain
12983,1978,Other,Spain
12984,1978,Finished,Sweden
12985,1978,Finished,Sweden
12986,1978,Finished,Sweden
12987,1978,Finished,Sweden
12988,1978,Finished,Sweden
12989,1978,Finished,Sweden
12990,1978,Finished,Sweden
12991,1978,Finished,Sweden
12992,1978,Finished,Sweden
12993,1978,Finished,Sweden
12994,1978,Finished,Sweden
12995,1978,Finished,Sweden
12996,1978,Finished,Sweden
12997,1978,Finished,Sweden
12998,1978,Finished,Sweden
12999,1978,Finished,Sweden
13000,1978,Car Fault,Sweden
13001,1978,Car Fault,Sweden
13002,1978,Car Fault,Sweden
13003,1978,Car Fault,Sweden
13004,1978,Accident,Sweden
13005,1978,Car Fault,Sweden
13006,1978,Accident,Sweden
13007,1978,Accident,Sweden
13008,1978,Other,Sweden
13009,1978,Other,Sweden
13010,1978,Other,Sweden
13011,1978,Finished,France
13012,1978,Finished,France
13013,1978,Finished,France
13014,1978,Finished,France
13015,1978,Finished,France
13016,1978,Finished,France
13017,1978,Finished,France
13018,1978,Finished,France
13019,1978,Finished,France
13020,1978,Finished,France
13021,1978,Finished,France
13022,1978,Finished,France
13023,1978,Finished,France
13024,1978,Finished,France
13025,1978,Finished,France
13026,1978,Finished,France
13027,1978,Finished,France
13028,1978,Finished,France
13029,1978,Car Fault,France
13030,1978,Car Fault,France
13031,1978,Car Fault,France
13032,1978,Car Fault,France
13033,1978,Car Fault,France
13034,1978,Car Fault,France
13035,1978,Car Fault,France
13036,1978,Car Fault,France
13037,1978,Other,France
13038,1978,Other,France
13039,1978,Other,France
13040,1978,Finished,UK
13041,1978,Finished,UK
13042,1978,Finished,UK
13043,1978,Finished,UK
13044,1978,Finished,UK
13045,1978,Finished,UK
13046,1978,Finished,UK
13047,1978,Finished,UK
13048,1978,Finished,UK
13049,1978,Finished,UK
13050,1978,Finished,UK
13051,1978,Car Fault,UK
13052,1978,Car Fault,UK
13053,1978,Car Fault,UK
13054,1978,Car Fault,UK
13055,1978,Car Fault,UK
13056,1978,Car Fault,UK
13057,1978,Car Fault,UK
13058,1978,Car Fault,UK
13059,1978,Car Fault,UK
13060,1978,Car Fault,UK
13061,1978,Car Fault,UK
13062,1978,Car Fault,UK
13063,1978,Car Fault,UK
13064,1978,Accident,UK
13065,1978,Car Fault,UK
13066,1978,Other,UK
13067,1978,Other,UK
13068,1978,Other,UK
13069,1978,Other,UK
13070,1978,Finished,Germany
13071,1978,Finished,Germany
13072,1978,Finished,Germany
13073,1978,Finished,Germany
13074,1978,Finished,Germany
13075,1978,Finished,Germany
13076,1978,Finished,Germany
13077,1978,Finished,Germany
13078,1978,Finished,Germany
13079,1978,Finished,Germany
13080,1978,Car Fault,Germany
13081,1978,Disqualified,Germany
13082,1978,Car Fault,Germany
13083,1978,Disqualified,Germany
13084,1978,Car Fault,Germany
13085,1978,Car Fault,Germany
13086,1978,Car Fault,Germany
13087,1978,Accident,Germany
13088,1978,Car Fault,Germany
13089,1978,Car Fault,Germany
13090,1978,Car Fault,Germany
13091,1978,Accident,Germany
13092,1978,Accident,Germany
13093,1978,Accident,Germany
13094,1978,Other,Germany
13095,1978,Other,Germany
13096,1978,Other,Germany
13097,1978,Other,Germany
13098,1978,Other,Germany
13099,1978,Other,Germany
13100,1978,Finished,Austria
13101,1978,Finished,Austria
13102,1978,Finished,Austria
13103,1978,Finished,Austria
13104,1978,Finished,Austria
13105,1978,Finished,Austria
13106,1978,Finished,Austria
13107,1978,Finished,Austria
13108,1978,Finished,Austria
13109,1978,Finished,Austria
13110,1978,Finished,Austria
13111,1978,Disqualified,Austria
13112,1978,Accident,Austria
13113,1978,Accident,Austria
13114,1978,Car Fault,Austria
13115,1978,Disqualified,Austria
13116,1978,Accident,Austria
13117,1978,Accident,Austria
13118,1978,Accident,Austria
13119,1978,Accident,Austria
13120,1978,Accident,Austria
13121,1978,Accident,Austria
13122,1978,Accident,Austria
13123,1978,Accident,Austria
13124,1978,Accident,Austria
13125,1978,Accident,Austria
13126,1978,Other,Austria
13127,1978,Other,Austria
13128,1978,Other,Austria
13129,1978,Other,Austria
13130,1978,Other,Austria
13131,1978,Finished,Netherlands
13132,1978,Finished,Netherlands
13133,1978,Finished,Netherlands
13134,1978,Finished,Netherlands
13135,1978,Finished,Netherlands
13136,1978,Finished,Netherlands
13137,1978,Finished,Netherlands
13138,1978,Finished,Netherlands
13139,1978,Finished,Netherlands
13140,1978,Finished,Netherlands
13141,1978,Finished,Netherlands
13142,1978,Finished,Netherlands
13143,1978,Accident,Netherlands
13144,1978,Car Fault,Netherlands
13145,1978,Car Fault,Netherlands
13146,1978,Car Fault,Netherlands
13147,1978,Disqualified,Netherlands
13148,1978,Car Fault,Netherlands
13149,1978,Car Fault,Netherlands
13150,1978,Accident,Netherlands
13151,1978,Car Fault,Netherlands
13152,1978,Car Fault,Netherlands
13153,1978,Car Fault,Netherlands
13154,1978,Car Fault,Netherlands
13155,1978,Accident,Netherlands
13156,1978,Accident,Netherlands
13157,1978,Other,Netherlands
13158,1978,Other,Netherlands
13159,1978,Other,Netherlands
13160,1978,Other,Netherlands
13161,1978,Other,Netherlands
13162,1978,Other,Netherlands
13163,1978,Other,Netherlands
13164,1978,Finished,Italy
13165,1978,Finished,Italy
13166,1978,Finished,Italy
13167,1978,Finished,Italy
13168,1978,Finished,Italy
13169,1978,Finished,Italy
13170,1978,Finished,Italy
13171,1978,Finished,Italy
13172,1978,Finished,Italy
13173,1978,Finished,Italy
13174,1978,Finished,Italy
13175,1978,Finished,Italy
13176,1978,Finished,Italy
13177,1978,Finished,Italy
13178,1978,Finished,Italy
13179,1978,Car Fault,Italy
13180,1978,Car Fault,Italy
13181,1978,Car Fault,Italy
13182,1978,Car Fault,Italy
13183,1978,Accident,Italy
13184,1978,Accident,Italy
13185,1978,Accident,Italy
13186,1978,Accident,Italy
13187,1978,Accident,Italy
13188,1978,Other,Italy
13189,1978,Other,Italy
13190,1978,Other,Italy
13191,1978,Other,Italy
13192,1978,Other,Italy
13193,1978,Other,Italy
13194,1978,Other,Italy
13195,1978,Other,Italy
13196,1978,Finished,USA
13197,1978,Finished,USA
13198,1978,Finished,USA
13199,1978,Finished,USA
13200,1978,Finished,USA
13201,1978,Finished,USA
13202,1978,Finished,USA
13203,1978,Finished,USA
13204,1978,Finished,USA
13205,1978,Finished,USA
13206,1978,Finished,USA
13207,1978,Finished,USA
13208,1978,Finished,USA
13209,1978,Finished,USA
13210,1978,Car Fault,USA
13211,1978,Finished,USA
13212,1978,Car Fault,USA
13213,1978,Car Fault,USA
13214,1978,Car Fault,USA
13215,1978,Car Fault,USA
13216,1978,Car Fault,USA
13217,1978,Car Fault,USA
13218,1978,Car Fault,USA
13219,1978,Car Fault,USA
13220,1978,Car Fault,USA
13221,1978,Car Fault,USA
13222,1978,Other,USA
13223,1978,Finished,Canada
13224,1978,Finished,Canada
13225,1978,Finished,Canada
13226,1978,Finished,Canada
13227,1978,Finished,Canada
13228,1978,Finished,Canada
13229,1978,Finished,Canada
13230,1978,Finished,Canada
13231,1978,Finished,Canada
13232,1978,Finished,Canada
13233,1978,Finished,Canada
13234,1978,Finished,Canada
13235,1978,Finished,Canada
13236,1978,Car Fault,Canada
13237,1978,Accident,Canada
13238,1978,Car Fault,Canada
13239,1978,Car Fault,Canada
13240,1978,Car Fault,Canada
13241,1978,Accident,Canada
13242,1978,Car Fault,Canada
13243,1978,Accident,Canada
13244,1978,Accident,Canada
13245,1978,Other,Canada
13246,1978,Other,Canada
13247,1978,Other,Canada
13248,1978,Other,Canada
13249,1978,Other,Canada
13250,1978,Other,Canada
13251,1977,Finished,Argentina
13252,1977,Finished,Argentina
13253,1977,Finished,Argentina
13254,1977,Finished,Argentina
13255,1977,Car Fault,Argentina
13256,1977,Finished,Argentina
13257,1977,Car Fault,Argentina
13258,1977,Car Fault,Argentina
13259,1977,Car Fault,Argentina
13260,1977,Car Fault,Argentina
13261,1977,Car Fault,Argentina
13262,1977,Car Fault,Argentina
13263,1977,Car Fault,Argentina
13264,1977,Car Fault,Argentina
13265,1977,Accident,Argentina
13266,1977,Accident,Argentina
13267,1977,Car Fault,Argentina
13268,1977,Car Fault,Argentina
13269,1977,Accident,Argentina
13270,1977,Car Fault,Argentina
13271,1977,Other,Argentina
13272,1977,Finished,Brazil
13273,1977,Finished,Brazil
13274,1977,Finished,Brazil
13275,1977,Finished,Brazil
13276,1977,Finished,Brazil
13277,1977,Finished,Brazil
13278,1977,Finished,Brazil
13279,1977,Accident,Brazil
13280,1977,Car Fault,Brazil
13281,1977,Car Fault,Brazil
13282,1977,Accident,Brazil
13283,1977,Accident,Brazil
13284,1977,Accident,Brazil
13285,1977,Car Fault,Brazil
13286,1977,Car Fault,Brazil
13287,1977,Accident,Brazil
13288,1977,Accident,Brazil
13289,1977,Accident,Brazil
13290,1977,Accident,Brazil
13291,1977,Car Fault,Brazil
13292,1977,Car Fault,Brazil
13293,1977,Car Fault,Brazil
13294,1977,Finished,South Africa
13295,1977,Finished,South Africa
13296,1977,Finished,South Africa
13297,1977,Finished,South Africa
13298,1977,Finished,South Africa
13299,1977,Finished,South Africa
13300,1977,Finished,South Africa
13301,1977,Finished,South Africa
13302,1977,Finished,South Africa
13303,1977,Finished,South Africa
13304,1977,Finished,South Africa
13305,1977,Finished,South Africa
13306,1977,Finished,South Africa
13307,1977,Finished,South Africa
13308,1977,Finished,South Africa
13309,1977,Car Fault,South Africa
13310,1977,Car Fault,South Africa
13311,1977,Accident,South Africa
13312,1977,Car Fault,South Africa
13313,1977,Accident,South Africa
13314,1977,Accident,South Africa
13315,1977,Car Fault,South Africa
13316,1977,Car Fault,South Africa
13317,1977,Finished,USA
13318,1977,Finished,USA
13319,1977,Finished,USA
13320,1977,Finished,USA
13321,1977,Finished,USA
13322,1977,Finished,USA
13323,1977,Finished,USA
13324,1977,Finished,USA
13325,1977,Car Fault,USA
13326,1977,Finished,USA
13327,1977,Finished,USA
13328,1977,Car Fault,USA
13329,1977,Car Fault,USA
13330,1977,Car Fault,USA
13331,1977,Car Fault,USA
13332,1977,Car Fault,USA
13333,1977,Disqualified,USA
13334,1977,Car Fault,USA
13335,1977,Car Fault,USA
13336,1977,Accident,USA
13337,1977,Accident,USA
13338,1977,Accident,USA
13339,1977,Finished,Spain
13340,1977,Finished,Spain
13341,1977,Finished,Spain
13342,1977,Finished,Spain
13343,1977,Finished,Spain
13344,1977,Finished,Spain
13345,1977,Finished,Spain
13346,1977,Finished,Spain
13347,1977,Finished,Spain
13348,1977,Finished,Spain
13349,1977,Finished,Spain
13350,1977,Finished,Spain
13351,1977,Finished,Spain
13352,1977,Finished,Spain
13353,1977,Car Fault,Spain
13354,1977,Accident,Spain
13355,1977,Accident,Spain
13356,1977,Car Fault,Spain
13357,1977,Car Fault,Spain
13358,1977,Car Fault,Spain
13359,1977,Car Fault,Spain
13360,1977,Car Fault,Spain
13361,1977,Accident,Spain
13362,1977,Accident,Spain
13363,1977,Car Fault,Spain
13364,1977,Other,Spain
13365,1977,Other,Spain
13366,1977,Other,Spain
13367,1977,Other,Spain
13368,1977,Other,Spain
13369,1977,Other,Spain
13370,1977,Finished,Monaco
13371,1977,Finished,Monaco
13372,1977,Finished,Monaco
13373,1977,Finished,Monaco
13374,1977,Finished,Monaco
13375,1977,Finished,Monaco
13376,1977,Finished,Monaco
13377,1977,Finished,Monaco
13378,1977,Finished,Monaco
13379,1977,Finished,Monaco
13380,1977,Finished,Monaco
13381,1977,Finished,Monaco
13382,1977,Car Fault,Monaco
13383,1977,Car Fault,Monaco
13384,1977,Car Fault,Monaco
13385,1977,Car Fault,Monaco
13386,1977,Car Fault,Monaco
13387,1977,Car Fault,Monaco
13388,1977,Car Fault,Monaco
13389,1977,Car Fault,Monaco
13390,1977,Other,Monaco
13391,1977,Other,Monaco
13392,1977,Other,Monaco
13393,1977,Other,Monaco
13394,1977,Other,Monaco
13395,1977,Other,Monaco
13396,1977,Finished,Belgium
13397,1977,Finished,Belgium
13398,1977,Finished,Belgium
13399,1977,Finished,Belgium
13400,1977,Finished,Belgium
13401,1977,Finished,Belgium
13402,1977,Finished,Belgium
13403,1977,Finished,Belgium
13404,1977,Finished,Belgium
13405,1977,Finished,Belgium
13406,1977,Finished,Belgium
13407,1977,Finished,Belgium
13408,1977,Finished,Belgium
13409,1977,Finished,Belgium
13410,1977,Car Fault,Belgium
13411,1977,Car Fault,Belgium
13412,1977,Accident,Belgium
13413,1977,Car Fault,Belgium
13414,1977,Car Fault,Belgium
13415,1977,Accident,Belgium
13416,1977,Accident,Belgium
13417,1977,Accident,Belgium
13418,1977,Accident,Belgium
13419,1977,Car Fault,Belgium
13420,1977,Accident,Belgium
13421,1977,Accident,Belgium
13422,1977,Other,Belgium
13423,1977,Other,Belgium
13424,1977,Other,Belgium
13425,1977,Other,Belgium
13426,1977,Other,Belgium
13427,1977,Finished,Sweden
13428,1977,Finished,Sweden
13429,1977,Finished,Sweden
13430,1977,Finished,Sweden
13431,1977,Finished,Sweden
13432,1977,Finished,Sweden
13433,1977,Finished,Sweden
13434,1977,Finished,Sweden
13435,1977,Finished,Sweden
13436,1977,Finished,Sweden
13437,1977,Finished,Sweden
13438,1977,Finished,Sweden
13439,1977,Finished,Sweden
13440,1977,Finished,Sweden
13441,1977,Finished,Sweden
13442,1977,Finished,Sweden
13443,1977,Finished,Sweden
13444,1977,Finished,Sweden
13445,1977,Car Fault,Sweden
13446,1977,Car Fault,Sweden
13447,1977,Car Fault,Sweden
13448,1977,Car Fault,Sweden
13449,1977,Accident,Sweden
13450,1977,Car Fault,Sweden
13451,1977,Other,Sweden
13452,1977,Other,Sweden
13453,1977,Other,Sweden
13454,1977,Other,Sweden
13455,1977,Other,Sweden
13456,1977,Other,Sweden
13457,1977,Other,Sweden
13458,1977,Finished,France
13459,1977,Finished,France
13460,1977,Finished,France
13461,1977,Finished,France
13462,1977,Finished,France
13463,1977,Finished,France
13464,1977,Finished,France
13465,1977,Finished,France
13466,1977,Finished,France
13467,1977,Finished,France
13468,1977,Finished,France
13469,1977,Finished,France
13470,1977,Finished,France
13471,1977,Car Fault,France
13472,1977,Accident,France
13473,1977,Accident,France
13474,1977,Car Fault,France
13475,1977,Car Fault,France
13476,1977,Accident,France
13477,1977,Car Fault,France
13478,1977,Accident,France
13479,1977,Accident,France
13480,1977,Other,France
13481,1977,Other,France
13482,1977,Other,France
13483,1977,Other,France
13484,1977,Other,France
13485,1977,Other,France
13486,1977,Other,France
13487,1977,Other,France
13488,1977,Finished,UK
13489,1977,Finished,UK
13490,1977,Finished,UK
13491,1977,Finished,UK
13492,1977,Finished,UK
13493,1977,Finished,UK
13494,1977,Finished,UK
13495,1977,Finished,UK
13496,1977,Finished,UK
13497,1977,Finished,UK
13498,1977,Finished,UK
13499,1977,Finished,UK
13500,1977,Finished,UK
13501,1977,Car Fault,UK
13502,1977,Finished,UK
13503,1977,Car Fault,UK
13504,1977,Car Fault,UK
13505,1977,Car Fault,UK
13506,1977,Car Fault,UK
13507,1977,Car Fault,UK
13508,1977,Car Fault,UK
13509,1977,Car Fault,UK
13510,1977,Accident,UK
13511,1977,Car Fault,UK
13512,1977,Car Fault,UK
13513,1977,Accident,UK
13514,1977,Other,UK
13515,1977,Other,UK
13516,1977,Other,UK
13517,1977,Other,UK
13518,1977,Other,UK
13519,1977,Other,UK
13520,1977,Other,UK
13521,1977,Other,UK
13522,1977,Other,UK
13523,1977,Other,UK
13524,1977,Finished,Germany
13525,1977,Finished,Germany
13526,1977,Finished,Germany
13527,1977,Finished,Germany
13528,1977,Finished,Germany
13529,1977,Finished,Germany
13530,1977,Finished,Germany
13531,1977,Finished,Germany
13532,1977,Car Fault,Germany
13533,1977,Car Fault,Germany
13534,1977,Accident,Germany
13535,1977,Car Fault,Germany
13536,1977,Car Fault,Germany
13537,1977,Car Fault,Germany
13538,1977,Car Fault,Germany
13539,1977,Car Fault,Germany
13540,1977,Car Fault,Germany
13541,1977,Car Fault,Germany
13542,1977,Accident,Germany
13543,1977,Car Fault,Germany
13544,1977,Car Fault,Germany
13545,1977,Car Fault,Germany
13546,1977,Accident,Germany
13547,1977,Other,Germany
13548,1977,Other,Germany
13549,1977,Other,Germany
13550,1977,Other,Germany
13551,1977,Other,Germany
13552,1977,Other,Germany
13553,1977,Finished,Austria
13554,1977,Finished,Austria
13555,1977,Finished,Austria
13556,1977,Finished,Austria
13557,1977,Finished,Austria
13558,1977,Finished,Austria
13559,1977,Finished,Austria
13560,1977,Finished,Austria
13561,1977,Finished,Austria
13562,1977,Finished,Austria
13563,1977,Finished,Austria
13564,1977,Finished,Austria
13565,1977,Finished,Austria
13566,1977,Finished,Austria
13567,1977,Finished,Austria
13568,1977,Finished,Austria
13569,1977,Accident,Austria
13570,1977,Accident,Austria
13571,1977,Car Fault,Austria
13572,1977,Car Fault,Austria
13573,1977,Car Fault,Austria
13574,1977,Car Fault,Austria
13575,1977,Car Fault,Austria
13576,1977,Car Fault,Austria
13577,1977,Accident,Austria
13578,1977,Accident,Austria
13579,1977,Other,Austria
13580,1977,Other,Austria
13581,1977,Other,Austria
13582,1977,Other,Austria
13583,1977,Finished,Netherlands
13584,1977,Finished,Netherlands
13585,1977,Finished,Netherlands
13586,1977,Finished,Netherlands
13587,1977,Car Fault,Netherlands
13588,1977,Finished,Netherlands
13589,1977,Finished,Netherlands
13590,1977,Finished,Netherlands
13591,1977,Finished,Netherlands
13592,1977,Finished,Netherlands
13593,1977,Finished,Netherlands
13594,1977,Accident,Netherlands
13595,1977,Car Fault,Netherlands
13596,1977,Disqualified,Netherlands
13597,1977,Car Fault,Netherlands
13598,1977,Accident,Netherlands
13599,1977,Car Fault,Netherlands
13600,1977,Car Fault,Netherlands
13601,1977,Car Fault,Netherlands
13602,1977,Car Fault,Netherlands
13603,1977,Car Fault,Netherlands
13604,1977,Accident,Netherlands
13605,1977,Accident,Netherlands
13606,1977,Car Fault,Netherlands
13607,1977,Car Fault,Netherlands
13608,1977,Accident,Netherlands
13609,1977,Other,Netherlands
13610,1977,Other,Netherlands
13611,1977,Other,Netherlands
13612,1977,Other,Netherlands
13613,1977,Other,Netherlands
13614,1977,Other,Netherlands
13615,1977,Other,Netherlands
13616,1977,Other,Netherlands
13617,1977,Finished,Italy
13618,1977,Finished,Italy
13619,1977,Finished,Italy
13620,1977,Finished,Italy
13621,1977,Finished,Italy
13622,1977,Finished,Italy
13623,1977,Finished,Italy
13624,1977,Finished,Italy
13625,1977,Finished,Italy
13626,1977,Car Fault,Italy
13627,1977,Accident,Italy
13628,1977,Accident,Italy
13629,1977,Car Fault,Italy
13630,1977,Car Fault,Italy
13631,1977,Accident,Italy
13632,1977,Car Fault,Italy
13633,1977,Car Fault,Italy
13634,1977,Car Fault,Italy
13635,1977,Car Fault,Italy
13636,1977,Car Fault,Italy
13637,1977,Accident,Italy
13638,1977,Car Fault,Italy
13639,1977,Car Fault,Italy
13640,1977,Accident,Italy
13641,1977,Other,Italy
13642,1977,Other,Italy
13643,1977,Other,Italy
13644,1977,Other,Italy
13645,1977,Other,Italy
13646,1977,Other,Italy
13647,1977,Other,Italy
13648,1977,Other,Italy
13649,1977,Other,Italy
13650,1977,Other,Italy
13651,1977,Finished,USA
13652,1977,Finished,USA
13653,1977,Finished,USA
13654,1977,Finished,USA
13655,1977,Finished,USA
13656,1977,Finished,USA
13657,1977,Finished,USA
13658,1977,Finished,USA
13659,1977,Finished,USA
13660,1977,Finished,USA
